"(Ac, Br)",0.3333333333333333
"(Ac, Cl)",0.3333333333333333
"(Ac, O)",0.25
"(Ag, Al)",0.8333333333333334
"(Ag, As)",0.6
"(Ag, Au)",1.6666666666666667
"(Ag, B)",2.0
"(Ag, Ba)",0.5
"(Ag, Be)",3.0
"(Ag, Bi)",0.7272727272727273
"(Ag, Br)",0.08333333333333333
"(Ag, C)",0.4444444444444444
"(Ag, Ca)",7.5
"(Ag, Cd)",4.0
"(Ag, Cl)",0.15
"(Ag, Cs)",0.42857142857142855
"(Ag, F)",1.125
"(Ag, Ga)",0.6666666666666666
"(Ag, Ge)",2.75
"(Ag, Hf)",1.6666666666666667
"(Ag, Hg)",0.18181818181818182
"(Ag, I)",0.04
"(Ag, In)",1.5555555555555556
"(Ag, K)",0.35294117647058826
"(Ag, La)",1.8
"(Ag, Li)",5.333333333333333
"(Ag, Lu)",2.5
"(Ag, Mg)",5.5
"(Ag, Mo)",2.5
"(Ag, N)",0.75
"(Ag, Na)",0.5
"(Ag, Nb)",0.18181818181818182
"(Ag, O)",0.27692307692307694
"(Ag, P)",0.38461538461538464
"(Ag, Pb)",2.3333333333333335
"(Ag, Pd)",2.5
"(Ag, Pt)",5.0
"(Ag, Rb)",0.26666666666666666
"(Ag, Re)",2.0
"(Ag, S)",0.17391304347826086
"(Ag, Sb)",0.8571428571428571
"(Ag, Sc)",1.3333333333333333
"(Ag, Se)",0.3793103448275862
"(Ag, Si)",2.0
"(Ag, Sn)",1.8
"(Ag, Sr)",1.5714285714285714
"(Ag, Ta)",0.2857142857142857
"(Ag, Te)",0.55
"(Ag, Th)",0.6666666666666666
"(Ag, Ti)",1.0
"(Ag, Tl)",0.375
"(Ag, U)",0.16666666666666666
"(Ag, Xe)",0.5
"(Ag, Y)",2.0
"(Ag, Zn)",3.0
"(Ag, Zr)",8.0
"(Al, As)",0.18181818181818182
"(Al, Au)",9.0
"(Al, B)",0.6
"(Al, Ba)",1.2142857142857142
"(Al, Be)",0.25
"(Al, Bi)",0.2727272727272727
"(Al, Br)",0.42857142857142855
"(Al, C)",2.7777777777777777
"(Al, Ca)",0.56
"(Al, Cd)",0.1
"(Al, Ce)",0.75
"(Al, Cl)",0.2
"(Al, Co)",2.0
"(Al, Cr)",0.5
"(Al, Cs)",0.14285714285714285
"(Al, F)",0.05454545454545454
"(Al, Fe)",0.5
"(Al, Ga)",1.0
"(Al, Gd)",0.2857142857142857
"(Al, Ge)",1.105263157894737
"(Al, Hf)",20.0
"(Al, Hg)",0.2
"(Al, I)",0.25
"(Al, In)",0.2
"(Al, K)",0.08333333333333333
"(Al, La)",3.5714285714285716
"(Al, Li)",0.6086956521739131
"(Al, Lu)",4.333333333333333
"(Al, Mg)",1.6
"(Al, Mn)",1.0
"(Al, Mo)",3.3333333333333335
"(Al, N)",0.7857142857142857
"(Al, Na)",0.10526315789473684
"(Al, Nb)",2.3333333333333335
"(Al, Ni)",0.16666666666666666
"(Al, O)",0.08045977011494253
"(Al, P)",0.3333333333333333
"(Al, Pb)",0.75
"(Al, Pd)",7.0
"(Al, Pr)",0.6666666666666666
"(Al, Pt)",8.0
"(Al, Rb)",0.09090909090909091
"(Al, Re)",7.0
"(Al, S)",0.1
"(Al, Sb)",0.17647058823529413
"(Al, Sc)",2.6
"(Al, Se)",0.07142857142857142
"(Al, Si)",1.5789473684210527
"(Al, Sn)",2.3333333333333335
"(Al, Sr)",0.6818181818181818
"(Al, Ta)",3.3333333333333335
"(Al, Te)",0.06666666666666667
"(Al, Th)",4.5
"(Al, Ti)",5.75
"(Al, Tl)",0.125
"(Al, U)",6.0
"(Al, W)",1.25
"(Al, Y)",3.5714285714285716
"(Al, Zn)",1.0
"(Al, Zr)",8.0
"(As, Au)",0.5
"(As, B)",0.2
"(As, Ba)",0.4782608695652174
"(As, Be)",0.125
"(As, Bi)",0.2
"(As, Br)",0.2222222222222222
"(As, C)",1.0
"(As, Ca)",0.2692307692307692
"(As, Cd)",0.8666666666666667
"(As, Ce)",0.3333333333333333
"(As, Cl)",0.10526315789473684
"(As, Co)",0.2
"(As, Cr)",0.2
"(As, Cs)",0.1875
"(As, Cu)",2.0
"(As, Eu)",2.0
"(As, F)",0.3181818181818182
"(As, Fe)",0.14285714285714285
"(As, Ga)",0.4444444444444444
"(As, Gd)",0.3333333333333333
"(As, Ge)",0.42857142857142855
"(As, He)",0.5
"(As, Hf)",4.0
"(As, Hg)",0.4
"(As, I)",0.125
"(As, In)",0.6363636363636364
"(As, Ir)",0.5
"(As, K)",0.061224489795918366
"(As, La)",1.0
"(As, Li)",0.19047619047619047
"(As, Lu)",1.0
"(As, Mg)",0.17647058823529413
"(As, Mn)",0.3333333333333333
"(As, Mo)",1.0
"(As, N)",1.25
"(As, Na)",0.3103448275862069
"(As, Nb)",3.25
"(As, Ni)",0.1
"(As, O)",0.09090909090909091
"(As, P)",2.0
"(As, Pa)",4.0
"(As, Pb)",0.375
"(As, Pd)",4.8
"(As, Pt)",1.6666666666666667
"(As, Rb)",0.4666666666666667
"(As, Re)",3.0
"(As, S)",0.4666666666666667
"(As, Sb)",1.0
"(As, Sc)",2.5
"(As, Se)",0.25
"(As, Si)",0.21428571428571427
"(As, Sn)",0.6666666666666666
"(As, Sr)",0.75
"(As, Ta)",3.0
"(As, Te)",1.5714285714285714
"(As, Th)",1.6
"(As, Ti)",1.2
"(As, Tl)",0.625
"(As, U)",13.0
"(As, V)",0.3333333333333333
"(As, W)",1.5
"(As, Xe)",0.3333333333333333
"(As, Y)",1.25
"(As, Zn)",0.36
"(As, Zr)",1.8333333333333333
"(Au, B)",2.0
"(Au, Ba)",2.3333333333333335
"(Au, Be)",4.0
"(Au, Bi)",1.6
"(Au, Br)",0.5
"(Au, C)",0.5
"(Au, Ca)",3.0
"(Au, Cd)",2.2
"(Au, Cl)",1.2
"(Au, Cs)",0.35
"(Au, F)",0.2857142857142857
"(Au, Ga)",2.0
"(Au, Ge)",2.0
"(Au, Hf)",4.0
"(Au, Hg)",0.6666666666666666
"(Au, I)",0.5
"(Au, In)",18.5
"(Au, K)",0.5769230769230769
"(Au, La)",3.0
"(Au, Li)",2.142857142857143
"(Au, Lu)",4.666666666666667
"(Au, Mg)",9.0
"(Au, Mo)",2.0
"(Au, N)",1.5
"(Au, Na)",0.5263157894736842
"(Au, Nb)",4.0
"(Au, O)",0.12
"(Au, P)",0.4
"(Au, Pb)",3.3333333333333335
"(Au, Pd)",3.0
"(Au, Pt)",2.0
"(Au, Rb)",0.8125
"(Au, S)",0.08695652173913043
"(Au, Sb)",2.0
"(Au, Sc)",2.0
"(Au, Se)",0.2727272727272727
"(Au, Si)",3.0
"(Au, Sn)",3.5714285714285716
"(Au, Sr)",3.0
"(Au, Ta)",4.0
"(Au, Te)",1.5
"(Au, Th)",4.0
"(Au, Ti)",10.0
"(Au, Tl)",1.2
"(Au, U)",2.6
"(Au, Y)",6.5
"(Au, Zn)",3.5
"(Au, Zr)",3.5
"(B, Ba)",0.18181818181818182
"(B, Be)",1.0
"(B, Bi)",3.0
"(B, Br)",0.75
"(B, C)",2.2857142857142856
"(B, Ca)",0.4444444444444444
"(B, Cd)",0.25
"(B, Cl)",0.8333333333333334
"(B, Cs)",0.25
"(B, F)",0.42857142857142855
"(B, Ga)",0.6666666666666666
"(B, Ge)",2.0
"(B, Hf)",4.0
"(B, Hg)",0.5
"(B, I)",1.0
"(B, In)",1.5
"(B, K)",0.8
"(B, La)",10.0
"(B, Li)",0.25
"(B, Lu)",3.3333333333333335
"(B, Mg)",0.3076923076923077
"(B, Mo)",6.0
"(B, N)",0.375
"(B, Na)",0.18181818181818182
"(B, Nb)",7.5
"(B, O)",0.0784313725490196
"(B, P)",0.2
"(B, Pb)",0.6666666666666666
"(B, Pd)",3.5
"(B, Pt)",9.0
"(B, Rb)",0.3333333333333333
"(B, Re)",13.0
"(B, S)",0.3
"(B, Sb)",0.5
"(B, Sc)",8.5
"(B, Se)",0.25
"(B, Si)",0.5
"(B, Sn)",1.0
"(B, Sr)",1.5
"(B, Ta)",4.0
"(B, Te)",0.5
"(B, Th)",5.0
"(B, Ti)",3.0
"(B, Tl)",0.5
"(B, U)",4.5
"(B, W)",7.0
"(B, Y)",3.75
"(B, Zn)",0.25
"(B, Zr)",5.5
"(Ba, Be)",0.4
"(Ba, Bi)",0.8
"(Ba, Br)",0.2
"(Ba, C)",0.25
"(Ba, Ca)",0.8571428571428571
"(Ba, Cd)",1.5
"(Ba, Cl)",0.07692307692307693
"(Ba, Cs)",0.3333333333333333
"(Ba, F)",0.0625
"(Ba, Ga)",0.5294117647058824
"(Ba, Ge)",1.08
"(Ba, Hf)",0.5
"(Ba, Hg)",2.5
"(Ba, I)",0.3
"(Ba, In)",0.391304347826087
"(Ba, K)",0.125
"(Ba, La)",0.23076923076923078
"(Ba, Li)",0.5882352941176471
"(Ba, Lu)",0.1
"(Ba, Mg)",0.5416666666666666
"(Ba, Mo)",2.3333333333333335
"(Ba, N)",0.6818181818181818
"(Ba, Na)",0.6428571428571429
"(Ba, Nb)",0.7142857142857143
"(Ba, O)",0.1952662721893491
"(Ba, P)",0.2
"(Ba, Pb)",1.0909090909090908
"(Ba, Pd)",1.6
"(Ba, Po)",0.5
"(Ba, Pt)",1.6666666666666667
"(Ba, Rb)",0.5
"(Ba, Re)",1.2857142857142858
"(Ba, S)",0.15789473684210525
"(Ba, Sb)",0.6206896551724138
"(Ba, Sc)",0.6
"(Ba, Se)",0.23076923076923078
"(Ba, Si)",0.5853658536585366
"(Ba, Sn)",1.0625
"(Ba, Sr)",0.08333333333333333
"(Ba, Ta)",0.26666666666666666
"(Ba, Te)",0.11538461538461539
"(Ba, Th)",0.3333333333333333
"(Ba, Ti)",0.2777777777777778
"(Ba, Tl)",2.0
"(Ba, U)",0.38461538461538464
"(Ba, W)",0.07692307692307693
"(Ba, Y)",0.2
